IdCliente,Nombre,FechaNacimiento,Genero,Nacionalidad,ProvinciaResidencia
18182,"Martinez, Jessica",1948-10-24,F,ES,Islas Balears
18183,"Lor, Hunter",1941-07-12,M,ES,Almería
18184,"Kuot Moody, Jennifer",1981-03-27,M,ES,Cádiz
18185,"Topaha, Brandon",1943-04-24,M,NA,Palencia
18186,"Fernandez, Alexander",1984-05-23,M,ES,Navarra
18187,"Crespin, Aaron",1974-05-10,NA,MV,Badajoz
18188,"el-Atallah, Sulaimaan",1980-11-11,NA,ES,Ávila
18189,"Summers, Soren",1979-09-26,M,ES,Álava
18190,"Bear-Flores, Gabriel",1974-04-05,F,ES,Zaragoza
18191,"Gruber, Jasmine",1988-08-09,F,ET,Guipúzcoa
18192,"Moin, Alexander",1993-07-04,M,ES,Castellón
18193,"Keeler, Aishwarya",1986-12-03,F,ZM,Vizcaya
18194,"Mcgirt, Rylee",1963-09-11,F,ES,Huelva
18195,"Brown, Cody",1945-03-22,M,ES,Tarragona
18196,"al-Wahab, Mubarak",1985-08-16,F,ES,Teruel
18197,"Mays, Shekirah",1942-11-22,F,BR,Santa Cruz de Tenerife
18198,"Chukwuka, Devon",1956-04-25,F,ES,Guipúzcoa
18199,"Schuster, Nicholas",1983-03-27,M,LI,Barcelona
18200,"el-Rahim, Haamida",1961-11-25,F,ES,Navarra
18201,"Clyde, Alexander",1941-06-09,F,ES,Zaragoza
18202,"al-Husain, Aqeel",1982-03-05,F,ES,Toledo
18203,"al-Salem, Thaaqib",1983-06-11,F,BL,Soria
18204,"Martinez, Edgar",1957-09-24,F,ES,Castellón
18205,"Baker, Jilan",1980-12-16,F,PS,Castellón
18206,"Jones, Lyndsi",1984-11-12,F,ES,Navarra
18207,"Bhatt, Justin",1991-01-11,F,ES,La Rioja
18208,"Molina, Kendyl",1951-05-25,F,ES,Segovia
18209,"Hagan-Daniel, Jazen",1978-01-23,F,US,Lérida
18210,"Cha, Jason",1990-05-11,NA,ES,Islas Balears
18211,"Boryszewski, Zaiah",1946-08-05,F,TT,Valladolid
18212,"al-Anwar, Mujahid",1955-07-01,M,ES,Zamora
18213,"Sowa, Jordan",1989-07-28,NA,ES,La Rioja
18214,"Ly, Tony",1942-10-29,NA,ES,Santa Cruz de Tenerife
18215,"Taylor, Troineshia",1949-02-07,F,BM,Lugo
18216,"al-Sadiq, Saara",1988-10-02,F,ES,León
18217,"al-Harroun, Labeeb",1964-04-26,M,AW,Burgos
18218,"Paxton, Michael",1993-07-08,M,ES,Almería
18219,"el-Kaber, Abdullah",1951-08-12,F,ES,Palencia
18220,"Farris, Sean",1950-06-12,F,ES,Las Palmas
18221,"Paskemin, Kelia",1962-10-06,NA,KY,Cuenca
18222,"Myers, Wyatt",1946-10-14,NA,ES,Segovia
18223,"Oliva, Thomas",1957-09-10,M,MZ,Tarragona
18224,"Fitzgerald, Brandon",1949-12-30,M,ES,Asturias
18225,"Gonzales, Chaska",1986-05-22,F,ES,Santa Cruz de Tenerife
18226,"Burch, Gavin",1961-04-20,F,ES,Navarra
18227,"al-Nagi, Fikriyya",1975-02-13,F,NP,Córdoba
18228,"Lee, Tatiana",1946-11-27,F,ES,Valencia
18229,"Small, Chanel",1972-12-15,M,AU,Málaga
18230,"Prieto Puente, Janelle",1940-05-17,F,ES,Gerona
18231,"Kiefer, Marcus",1981-06-27,F,ES,Navarra
18232,"Tran, Sarah",1970-04-27,F,ES,Murcia
18233,"Zuniga, Liza",1972-11-26,F,FR,Ávila
18234,"Kittrell, Seth",1978-08-23,M,ES,Granada
18235,"Northup, Jahvell",1961-09-28,F,GP,Asturias
18236,"Piscopio, Elizabeth",1985-04-27,F,ES,Sevilla
18237,"Abdul-Amin, Laray",1980-03-04,M,ES,Tarragona
18238,"Williams, Dejonte",1979-10-17,M,ES,Lérida
18239,"Palmer, Kashmir",1949-12-18,F,GH,Alicante
18240,"Ramsey-White, Harshil",1950-05-27,F,ES,Málaga
18241,"el-Mohiuddin, Faalih",1958-07-05,M,JO,Salamanca
18242,"al-Shaer, Alawi",1945-09-09,F,ES,Guipúzcoa
18243,"Edwards, Madalyn",1986-09-23,F,ES,Tarragona
18244,"Abdullahi, Karl",1944-04-04,F,ES,La Coruña
18245,"Brandt, Aspen",1974-01-11,NA,GU,Cáceres
18246,"Hall, Elsa",1961-04-08,F,ES,Pontevedra
18247,"Towndrow, Bryan",1984-02-10,F,SO,Ciudad Real
18248,"Eriacho, Kendell",1963-05-21,NA,ES,Cuenca
18249,"Lenahan, Kloe",1962-01-08,M,ES,Cáceres
18250,"Sasinka, Susan",1986-06-16,F,ES,Navarra
18251,"Tran, Amos",1981-02-28,F,PY,Málaga
18252,"Yoshimura, Dakota",1959-02-01,M,ES,Vizcaya
18253,"Lawrence, Lauren",1940-05-09,F,CV,Huelva
18254,"el-Jabour, Afraah",1974-03-03,NA,ES,Valencia
18255,"el-Rashid, Abdur Rahmaan",1980-08-25,NA,ES,Vizcaya
18256,"Immel, Yesenia",1948-05-20,NA,ES,Islas Balears
18257,"al-Saleem, Shafaaa",1962-09-09,M,NZ,Lérida
18258,"Gurule, Catalina",1989-09-07,NA,ES,Lérida
18259,"Ruiz, Melanie",1964-11-27,M,HM,Burgos
18260,"Torres, Brenda",1961-06-24,NA,ES,Segovia
18261,"Zahir, Aaron",1955-11-08,NA,ES,Lugo
18262,"Vasquez, Raquel",1987-12-02,F,ES,Alicante
18263,"Rand, Evan",1950-05-21,M,AR,Valencia
18264,"Yudelson, Travis",1964-06-09,F,ES,Toledo
18265,"al-Husain, Afeefa",1971-12-19,M,MY,Cuenca
18266,"Bailey, Jacob",1980-03-19,M,ES,Burgos
18267,"Tunnell, Claudio",1956-05-30,M,ES,Lérida
18268,"Gonzales, Yessica",1988-02-02,M,ES,Málaga
18269,"Freyta, Jason",1989-07-06,NA,SD,Zaragoza
18270,"Rael, Ezequiel",1961-03-30,F,ES,Gerona
18271,"Reese, Kaydy",1992-03-22,F,MD,Vizcaya
18272,"Dean, Jonathan",1960-04-11,M,ES,Las Palmas
18273,"al-Mattar, Tufail",1978-09-09,F,ES,Zaragoza
18274,"Bui, Timothy",1972-10-31,M,ES,Valencia
18275,"Martinez, Corie",1942-03-29,NA,SS,Madrid
18276,"Wilson, Vileasha",1983-07-04,F,ES,Asturias
18277,"Bell, Rachael",1964-01-08,F,CM,Huesca
18278,"Worthington, Frenice",1966-12-15,NA,ES,Pontevedra
18279,"Vongphackdy, Kao",1966-05-21,F,ES,Soria
18280,"Jacquez, Joshua",1945-12-25,F,ES,Navarra
18281,"Anaya-Tubbs, Salvador",1981-10-21,F,TZ,Toledo
18282,"Yang, Nubci",1974-07-02,M,ES,Cáceres
18283,"Zapata, Lillian",1980-12-11,F,BE,Tarragona
18284,"al-Abbasi, Ridwaan",1992-09-18,M,ES,Segovia
18285,"el-Islam, Muneer",1987-10-30,F,ES,Málaga
18286,"Hales, Monica",1971-06-11,NA,ES,Ávila
18287,"Emerson, Sierra",1978-10-14,F,SS,Málaga
18288,"Soule, Brandon",1948-10-15,M,ES,La Coruña
18289,"Hoong, Marc",1958-03-12,NA,IL,Cuenca
18290,"Ki, Shelley",1959-04-21,M,ES,Álava
18291,"Hill, Orlando",1977-05-09,M,ES,Orense
18292,"Sanchez, April",1948-11-24,F,ES,Burgos
18293,"Harper, Robert",1991-03-24,F,NU,Ciudad Real
18294,"Simpson, Erica",1964-04-03,F,ES,Álava
18295,"Mosley, Destiny",1967-04-24,M,VU,Jaén
18296,"Foresty, Kristian",1944-09-04,F,ES,Jaén
18297,"Shuart, Levi",1969-04-02,F,ES,Gerona
18298,"Ruvin, Keyona",1941-01-15,F,ES,Albacete
18299,"Ford Nunn, Mikaela",1946-12-07,F,GY,Cantabria
18300,"Yamashita, Calvin",1945-11-14,NA,ES,Granada
18301,"el-Salah, Awaatif",1976-12-22,M,CM,Orense
18302,"Le, Kelly",1980-03-24,F,ES,Almería
18303,"Ray, Sydnie",1989-11-27,M,ES,Vizcaya
18304,"Gehm, Kara",1952-06-17,M,ES,Guadalajara
18305,"Gibson, Taylor",1960-12-06,M,BZ,Castellón
18306,"Doerr, Albert",1978-11-21,M,ES,Burgos
18307,"el-Massoud, Kinaana",1952-09-14,NA,CW,Asturias
18308,"Fisco Jr, Elsa",1968-03-02,M,ES,Málaga
18309,"Macias, Andrew",1984-01-02,NA,ES,Murcia
18310,"Rubio Olvera, Ciarra",1954-05-12,M,ES,Huesca
18311,"Lozano, Shanoah",1949-10-27,F,KE,Zamora
18312,"Delarosa, Devonna",1976-05-17,F,ES,Huelva
18313,"al-Mir, Abdul Haadi",1978-06-03,F,GL,Murcia
18314,"Goode, Cora",1967-12-23,NA,ES,Burgos
18315,"Monje Madrid, Anthony",1954-11-13,M,ES,Almería
18316,"Huang, Cassidy",1972-11-24,F,ES,Orense
18317,"Hull, Alexis",1942-07-12,F,GE,Salamanca
18318,"Perez, Kimberly",1974-06-23,M,ES,Asturias
18319,"Digregorio, Sidney",1954-09-24,M,NA,Jaén
18320,"Ta, Leighton",1974-01-17,F,ES,Navarra
18321,"al-Bey, Adeeba",1944-02-04,F,ES,Badajoz
18322,"Fish, Lily",1982-04-05,F,ES,Cádiz
18323,"Bartholme, Taylor",1969-02-23,F,NA,Salamanca
18324,"Blair, Andrew",1948-11-01,F,ES,Pontevedra
18325,"Healy, Angeling",1975-04-01,M,PW,Zaragoza
18326,"el-Koroma, Shahaama",1952-03-27,M,ES,Barcelona
18327,"Baker, Michelle",1989-07-04,NA,ES,Cádiz
18328,"al-Mona, Sham'a",1975-05-14,F,ES,León
18329,"Camarena Rodriguez, Maribel",1953-11-18,F,PG,Zamora
18330,"Kim, Kimberly",1950-04-02,F,ES,Soria
18331,"Chuong, Jimmy",1981-06-16,M,BG,Málaga
18332,"Ambriz, Jacqueline",1965-02-24,M,ES,Las Palmas
18333,"Martinez, David",1972-03-23,F,ES,Toledo
18334,"Pritchett, Shiirah",1970-01-11,NA,ES,Málaga
18335,"Valdez, Zachary",1980-02-13,M,NA,Valencia
18336,"Steele, Cecelia",1948-02-29,NA,ES,Madrid
18337,"Mosness, Carlos",1981-10-11,NA,GI,Asturias
18338,"Ramamurthi, Ellen",1994-06-12,NA,ES,León
18339,"Allen, Desiree",1991-12-09,F,ES,Madrid
18340,"Fayne, Elgin",1986-05-27,M,ES,Asturias
18341,"Roller, Cameron",1949-01-08,F,DZ,Toledo
18342,"Bean, Nathaniel",1984-11-19,NA,ES,Asturias
18343,"Marquez, Brenda",1945-06-18,F,PE,Badajoz
18344,"Alvarez, Robi",1980-08-04,M,ES,Murcia
18345,"Completo, Carrie",1974-10-31,M,ES,Toledo
18346,"Boyd, Jordan",1982-04-09,F,ES,Zaragoza
18347,"el-Vaziri, Sadeeqa",1952-02-20,F,EE,Madrid
18348,"Hull, Cody",1993-10-18,F,ES,Albacete
18349,"Mckitrick, Madison",1962-10-16,F,EE,Vizcaya
18350,"el-Adel, Minnah",1951-10-18,F,ES,Gerona
18351,"Anderson, James",1947-07-31,M,ES,Las Palmas
18352,"Chen, Michael",1972-02-18,NA,ES,Murcia
18353,"Allen, Malia",1994-08-16,M,NA,Huelva
18354,"Matlock, Corrina",1954-01-10,NA,ES,Badajoz
18355,"Le, Taya",1964-04-16,F,VE,Pontevedra
18356,"Gomez, Kayla",1942-06-09,F,ES,Huelva
18357,"Johns, Jamal",1978-12-28,F,ES,Teruel
18358,"Woody, Morgann",1984-02-01,NA,ES,Valencia
18359,"el-Zaidi, Mishaari",1943-01-30,M,TC,Pontevedra
18360,"el-Farrah, Kaleem",1978-02-18,M,ES,León
18361,"Redmond, Ethan",1941-08-09,NA,BO,Lugo
18362,"Romero, Paige",1974-04-06,F,ES,Segovia
18363,"Valdez, Ceasar",1952-08-07,F,ES,Albacete
18364,"Miller, Miguel",1959-02-27,M,ES,Segovia
18365,"Panyachith, Kalie",1959-01-06,NA,PA,Valladolid
18366,"Slatten, Larissa",1966-10-14,M,ES,Burgos
18367,"Treto, Diana",1954-08-30,M,PL,Alicante
18368,"Miller, Wel",1964-03-05,F,ES,Toledo
18369,"Brown, Wyatt",1966-07-08,M,ES,Zamora
18370,"Hirano, Damian",1944-05-18,F,ES,Islas Balears
18371,"al-Baluch, Awaatif",1955-11-01,F,FR,La Coruña
18372,"Blea, Brock",1979-01-19,M,ES,Las Palmas
18373,"al-Khalil, Naseema",1947-04-22,F,NA,Valladolid
18374,"Duran, Adelia",1963-03-02,F,ES,Castellón
18375,"Etzenhouser, Jada",1989-09-13,NA,ES,Huesca
18376,"Livingston, Jenelle",1994-06-11,F,ES,León
18377,"al-Pirani, Qaaida",1946-11-08,F,MR,Las Palmas
18378,"el-Farrah, Rajab",1948-02-05,M,ES,Jaén
18379,"Chavez, Deion",1988-03-11,M,ET,Ávila
18380,"Thakur, Louis",1964-11-17,M,ES,Santa Cruz de Tenerife
18381,"Vaughn, Paepae",1986-11-01,F,ES,Huesca
18382,"Aebischer, Mary",1943-06-19,M,ES,Córdoba
18383,"Parrish, Ashleigh",1958-04-22,F,HR,Ciudad Real
18384,"Coriz, Dyami",1951-02-06,F,ES,Lérida
18385,"Menell, Jacob",1968-05-30,F,GI,Islas Balears
18386,"Rickert, Ryan",1968-08-13,F,ES,Valladolid
18387,"Sar, Ashley",1962-05-26,F,ES,Segovia
18388,"Daniel, Alisa",1941-09-21,NA,ES,La Coruña
18389,"Lancaster, Mark",1962-01-15,M,BW,Soria
18390,"el-Salama, Ulyaa",1983-02-19,F,ES,Cuenca
18391,"al-Siddiqi, Sadeeqa",1985-08-17,NA,BZ,Soria
18392,"Sidberry-White, Tonja",1987-07-20,F,ES,Valencia
18393,"Roberts, Emilie",1970-03-11,F,ES,Córdoba
18394,"Marteniez, Minnas",1957-01-09,F,ES,Sevilla
18395,"el-Yusuf, Sahl",1972-05-14,F,CK,Murcia
18396,"el-Bilal, Haashid",1971-09-03,M,ES,Álava
18397,"Ramirez, Anai",1952-11-27,F,KP,Toledo
18398,"Jackson, Jordan",1950-03-22,NA,ES,Ciudad Real
18399,"Antonio, Vina",1980-02-01,M,ES,Valencia
18400,"el-Yacoub, Numair",1945-11-06,M,ES,Segovia
18401,"Carey, Nicholas",1955-10-30,F,WS,Salamanca
18402,"Kimbrel, Yeon Soo",1942-05-16,F,ES,Valencia
18403,"al-Amir, Sadeeqa",1968-10-10,M,NA,Huelva
18404,"al-Bari, Nu'ma",1991-08-07,F,ES,Málaga
18405,"el-Abdul, Lutfi",1975-09-30,F,ES,Pontevedra
18406,"Lansing, Kyle",1986-03-31,F,ES,Valencia
18407,"Lopez, Tiana",1984-05-20,M,CD,Las Palmas
18408,"Baca, Walter",1986-10-26,F,ES,Zaragoza
18409,"el-Abood, Urwa",1973-03-24,NA,NI,Palencia
18410,"Lopez, Ohitike",1987-03-06,F,ES,Soria
18411,"Ahasteen, Jacob",1976-08-14,M,ES,Asturias
18412,"Thrush, Dyami",1982-06-07,F,ES,Toledo
18413,"al-Radwan, Huraira",1942-12-31,M,CF,Guadalajara
18414,"Castille, Selma",1961-01-06,M,ES,Castellón
18415,"Sukkum, Aschtun",1981-04-07,M,GF,La Rioja
18416,"Xiong, Thanhha",1953-01-14,M,ES,Burgos
18417,"Massey, William",1976-04-29,NA,ES,Huelva
18418,"Traversie, Jesus",1963-06-04,NA,ES,Navarra
18419,"Little, Kyerria",1983-04-30,M,PF,Pontevedra
18420,"Chhay, Safiya",1965-12-03,M,ES,Barcelona
18421,"Carnero Gonzales, Alejandro",1945-11-23,M,CZ,Salamanca
18422,"Witt, Rajanae",1953-07-20,F,ES,Alicante
18423,"Vigil, Ashley",1992-04-02,F,ES,Ciudad Real
18424,"Le, Sandra",1948-02-20,F,ES,Badajoz
18425,"Baiyee-Cady, Richard",1972-09-07,NA,CK,Tarragona
18426,"Davis, Desiree",1969-08-02,F,ES,Gerona
18427,"Banks, Sabrina",1990-09-02,M,YT,Ciudad Real
18428,"Vigil, Gerardo",1980-05-02,M,ES,Ciudad Real
18429,"Kim, Bryan",1993-12-14,NA,ES,Toledo
18430,"Leslie, Vishal",1954-05-11,NA,ES,Lérida
18431,"Lee, Alex",1966-04-09,F,BE,Madrid
18432,"Huape, Kiana",1955-04-21,F,ES,Santa Cruz de Tenerife
18433,"Grant, Nicole",1990-06-13,F,MO,Las Palmas
18434,"al-Yousuf, Ruwaid",1970-05-02,F,ES,Málaga
18435,"Welker, Charles",1949-12-10,M,ES,Huelva
18436,"el-Abdulla, Ramzi",1951-09-16,NA,ES,Albacete
18437,"Cooper, Lavon",1960-06-01,M,CX,Pontevedra
18438,"Sherrod, Lache",1944-01-28,NA,ES,Huesca
18439,"el-Jabbour, Umar",1984-08-03,F,TZ,Sevilla
18440,"Bradley, Wyona",1979-07-04,M,ES,Zamora
18441,"Boog, Charlie",1965-11-13,M,ES,Vizcaya
18442,"Choe, Jordyn",1966-12-04,M,ES,Badajoz
18443,"al-Qazi, Hiwaaya",1981-05-19,F,IN,La Rioja
18444,"Edmiston, Owen",1957-08-16,M,ES,Álava
18445,"Merrell, Kiah",1955-03-14,NA,PR,Cuenca
18446,"Kazee, Brittany",1986-03-26,NA,ES,La Rioja
18447,"Coleman, Tobias",1975-12-27,F,ES,Vizcaya
18448,"Gomez, Jose",1993-04-03,M,ES,Ávila
18449,"Birkmaier, Cimarron",1972-05-13,F,TD,Murcia
18450,"al-Amer, Ishaaq",1973-08-13,M,ES,Vizcaya
18451,"Riley, Sabrina",1955-08-28,NA,WS,Málaga
18452,"el-Samaan, Shaakira",1960-06-18,M,ES,Pontevedra
18453,"Peters, Nastashia",1993-01-12,M,ES,Guadalajara
18454,"Mathiesen, Alexis",1957-06-28,F,ES,Burgos
18455,"Zimmerman, Spencer",1968-08-18,M,NA,La Coruña
18456,"Nguyen, K-Linda",1962-04-26,F,ES,Huelva
18457,"Grainda, Aniket",1952-06-18,NA,SJ,Palencia
18458,"Wright, Marissa",1973-06-09,F,ES,Álava
18459,"Candelarie, Roman",1949-05-12,NA,ES,Málaga
18460,"Deer, Chance",1959-11-28,F,ES,Toledo
18461,"Melendez, Jose",1981-02-04,NA,NA,Albacete
18462,"Begay-Watson, Kaitlyn",1973-09-25,NA,ES,La Rioja
18463,"Morris, Ty",1993-06-10,F,CU,Badajoz
18464,"Markovich, Shane",1974-10-01,F,ES,Barcelona
18465,"Lucero, Jennifer",1945-01-21,F,ES,Jaén
18466,"Shazier, Jonathan",1978-04-27,NA,ES,Murcia
18467,"Hickman, Zachary",1951-05-21,F,SI,Zamora
18468,"al-Naqvi, Zeena",1949-03-24,F,ES,Tarragona
18469,"Chairez, Jennifer",1986-07-17,M,PF,Guadalajara
18470,"el-Shakir, Inaaya",1967-05-08,M,ES,León
18471,"Yoshimiya, Arley",1969-04-12,F,ES,León
18472,"Kramer, Lindsey",1982-12-31,NA,ES,Alicante
18473,"Le, Michelle",1960-11-03,F,ID,Huesca
18474,"Casillas-Rocha, Adriana",1951-04-24,M,ES,Córdoba
18475,"Ellis, Tyler",1994-06-13,F,LT,Cantabria
18476,"Vo, Karen",1959-03-25,F,ES,Lérida
18477,"Acuna, Cassandra",1961-04-05,F,ES,Alicante
18478,"al-Yusuf, Thanaa",1960-04-14,F,ES,Palencia
18479,"el-Noori, Ruwaida",1982-06-29,M,IO,Córdoba
18480,"Jordan, Aaron",1982-06-07,NA,ES,Ávila
18481,"el-Agha, Zaid",1984-10-21,F,GQ,Teruel
18482,"Lefano, Sophie",1991-09-03,F,ES,Zaragoza
18483,"al-Ibrahim, Mas'ooda",1943-07-01,NA,ES,Cádiz
18484,"Perryman, Asia",1988-10-29,M,ES,Soria
18485,"el-Laham, Fuaad",1965-03-18,M,VU,Zaragoza
18486,"Jones-Harris, Anique",1974-05-14,M,ES,Álava
18487,"al-Edris, Annnees",1983-07-10,M,NA,Gerona
18488,"Tovar-Jimenez, Elijah",1953-06-07,NA,ES,Orense
18489,"Ragoschke, Xala",1948-11-03,NA,ES,Sevilla
18490,"Castillo, Cristina",1978-06-05,F,ES,Valencia
18491,"Hanson, Mikaela",1993-11-06,M,NA,Asturias
18492,"Rodriguez, Hector",1977-01-21,F,ES,Vizcaya
18493,"Roquemore, Kyandra",1953-06-27,F,BE,Zaragoza
18494,"al-Nasrallah, Awn",1945-05-27,F,ES,Álava
18495,"Korf, Mileena",1989-05-21,M,ES,Jaén
18496,"Bedford, Markice",1972-06-05,F,ES,Jaén
18497,"Porreco, Linda",1981-10-22,F,GR,Alicante
18498,"Garcia Estrada, Janese",1973-05-02,NA,ES,Ávila
18499,"Christensen, Brooke",1946-11-09,NA,AR,Granada
18500,"Dettmann, Jada",1989-03-31,F,ES,Badajoz
18501,"Patel, Xuan",1955-11-22,M,ES,Granada
18502,"Smith, Ayonna",1993-01-24,F,ES,Almería
18503,"al-Imam, Ilyaas",1946-05-23,NA,NA,La Rioja
18504,"Fields, Tiara",1958-07-16,M,ES,Segovia
18505,"Juarez, Alexis",1964-06-05,F,NR,Huelva
18506,"Ryen, Christy",1979-10-13,F,ES,Albacete
18507,"Solomon, Shahrazad",1956-11-28,M,ES,Burgos
18508,"Proctor, Ciera",1968-02-19,F,ES,Tarragona
18509,"Cosby, D'Andre",1994-04-08,F,RW,Las Palmas
18510,"Cooper, Indiya",1957-03-13,M,ES,Segovia
18511,"Conover, Gabriel",1986-11-05,F,TT,Castellón
18512,"Schneider, Jonathan",1981-09-03,M,ES,Ávila
18513,"Roberts, Karleina",1951-01-25,F,ES,Zaragoza
18514,"Mason, Masiya",1986-12-31,F,ES,La Rioja
18515,"Cdebaca, Brianna",1989-08-28,F,NA,Salamanca
18516,"Rojas, Gabriel",1969-10-07,F,ES,Guadalajara
18517,"Song, Vicente",1963-09-06,M,NA,Pontevedra
18518,"Domingo, Brian",1972-07-06,F,ES,Navarra
18519,"el-Saadeh, Hanlala",1970-06-24,M,ES,Pontevedra
18520,"Mckiddy, Jasmine",1949-10-25,M,ES,Tarragona
18521,"Hinchliffe, Kayla",1943-02-20,NA,CN,Cáceres
18522,"Meza, Isaiah",1952-03-15,M,ES,Tarragona
18523,"Hayes, Madeline",1962-10-28,F,PG,Santa Cruz de Tenerife
18524,"Narantuya, Plenty",1988-07-19,F,ES,Cáceres
18525,"Ng, Joseph",1994-07-02,F,ES,Jaén
18526,"Jerz, Derrick",1964-12-02,NA,ES,Castellón
18527,"Deeb, Emily",1987-03-17,F,BB,Asturias
18528,"al-Meer, Habeeba",1969-05-10,F,ES,Orense
18529,"Dickey, Caroline",1970-03-09,F,FJ,Málaga
18530,"Jantz, Kristina",1976-02-28,NA,ES,Huesca
18531,"Rusli, Alexandria",1988-09-06,M,ES,Huesca
18532,"Palmer, Raenu",1974-12-21,F,ES,Guadalajara
18533,"Carabajal, Abigail",1970-10-29,F,UZ,Toledo
18534,"Hovey, Danielle",1983-02-10,M,ES,Burgos
18535,"Fyola, Lily",1987-02-22,F,VC,Zaragoza
18536,"Glover, Erica",1945-05-06,F,ES,Gerona
18537,"Navajo, Gabrielle",1954-07-28,F,ES,Ciudad Real
18538,"el-Mustafa, Thamra",1981-03-14,F,ES,Valencia
18539,"el-Halaby, Naadiya",1987-06-10,M,PM,Cádiz
18540,"Davis, Monique",1959-03-19,M,ES,Badajoz
18541,"al-Huq, Radwa",1957-05-05,F,LK,Málaga
18542,"Doyle, Ethell",1963-10-22,M,ES,Lugo
18543,"Ortega, Tre",1975-12-15,F,ES,Islas Balears
18544,"Valencia Anchondo, Anthony",1989-02-01,M,ES,Huelva
18545,"Ashworth, Kaylyn",1968-07-05,NA,BG,Cádiz
18546,"Kwon, Ian",1985-09-25,F,ES,Salamanca
18547,"Torres, Blanca",1973-03-24,F,TN,Cáceres
18548,"el-Rasheed, Thaabita",1974-03-15,M,ES,Granada
18549,"Woody, Khoi",1979-12-09,NA,ES,Alicante
18550,"Feller, Zakhaddin",1948-11-16,M,ES,Asturias
18551,"Anderson, Teresa",1964-02-27,NA,UM,Orense
18552,"Manriquez, Rachelle",1976-11-19,M,ES,Burgos
18553,"Nelson, Colin",1956-10-22,M,NA,Valladolid
18554,"Goodwin, Marwa",1980-09-07,F,ES,Vizcaya
18555,"Mitchell, Malik",1968-09-04,F,ES,Tarragona
18556,"el-Salek, Safar",1986-12-02,NA,ES,Islas Balears
18557,"Collier, Alexandra",1941-11-27,F,HK,Ciudad Real
18558,"Christensen, Emmanuel",1960-07-22,NA,ES,Cáceres
18559,"Murray, Destinee",1958-06-20,M,NO,Málaga
18560,"Senthil Nathan, Harneet",1975-11-24,M,ES,Valencia
18561,"Hinojosa, Alejandro",1956-08-06,F,ES,Córdoba
18562,"Smith, Jacob",1976-02-24,F,ES,Zamora
18563,"Croom, Skye",1987-10-19,F,QA,La Coruña
18564,"Alston, Jaupree",1967-02-26,F,ES,Castellón
18565,"Robb, Rebecca",1972-07-05,F,ET,Burgos
18566,"John, Justin",1952-07-04,F,ES,Islas Balears
18567,"Bachicha, Itzel",1945-06-01,M,ES,Soria
18568,"Montes, Kathryn",1990-12-07,M,ES,Valencia
18569,"el-Minhas, Musaddiq",1942-12-06,NA,LK,Zamora
18570,"Thomas-Maurice, Darrell",1965-09-28,M,ES,Zamora
18571,"Phan, Sauvnhia",1974-03-03,F,FO,Pontevedra
18572,"Reffel, Oscar",1951-08-15,M,ES,Zaragoza
18573,"al-Moradi, Maariya",1959-04-09,M,ES,Castellón
18574,"Yang, Kensue",1956-10-20,F,ES,Guadalajara
18575,"Kitashima, Armando",1968-09-11,M,RE,Vizcaya
18576,"el-Shams, Ibtisaama",1971-03-06,F,ES,Albacete
18577,"Little, Saadiq",1960-12-24,F,ZM,Granada
18578,"el-Bey, Khaalid",1976-05-19,NA,ES,Guipúzcoa
18579,"Doan, Gookhyun",1942-05-01,NA,ES,La Rioja
18580,"el-Rahimi, Safiyya",1988-07-23,F,ES,Islas Balears
18581,"Memije, Odalys",1985-07-07,F,NA,Burgos
18582,"Lindgren, William",1978-07-17,NA,ES,Orense
18583,"Faucett, Christian",1991-06-16,NA,BS,Soria
18584,"el-Azam, Hiba",1952-06-04,M,ES,Santa Cruz de Tenerife
18585,"al-Shaban, Abdullah",1954-05-24,M,ES,Teruel
18586,"Lira, Dominique",1983-01-21,M,ES,Las Palmas
18587,"Carrethers, Taylor",1985-12-24,F,SI,Cuenca
18588,"Devan, Janean",1962-02-03,F,ES,Teruel
18589,"Thompson, Jason",1987-03-29,M,KW,León
18590,"Oliver, Marta",1991-09-02,F,ES,Navarra
18591,"Klaasen, Aia",1960-08-26,M,ES,Valladolid
18592,"Vinson, Aaron",1943-09-26,F,ES,Lugo
18593,"Griego, Jocelyn",1963-02-02,F,CU,Soria
18594,"al-Azzam, Faisal",1972-10-23,F,ES,Ávila
18595,"al-Mirza, Fat'hiyaa",1991-08-15,F,MT,Salamanca
18596,"Ghiasy, Kevin",1988-06-26,NA,ES,Ciudad Real
18597,"Preap, Christopher",1962-03-14,M,ES,Ciudad Real
18598,"Seo, Andy",1975-02-13,NA,ES,León
18599,"Appiah, Jordan",1949-05-02,M,US,Salamanca
18600,"Simental, Felicia",1982-04-13,F,ES,Cáceres
18601,"Tate, Kiyara",1941-04-21,F,IE,Huesca
18602,"Shade, Breanna",1980-10-24,M,ES,Valladolid
18603,"Rodriguez, Jessica",1975-06-02,M,ES,Valladolid
18604,"Kembel, Alexandria",1965-05-10,M,ES,Palencia
18605,"al-Assaf, Ulyaa",1962-04-12,M,MM,Soria
18606,"Rios, Joseph",1959-06-21,NA,ES,Valladolid
18607,"Osika, Taylor",1978-04-24,F,RS,Palencia
18608,"el-Hoda, Maahir",1975-01-01,F,ES,Valladolid
18609,"Lee, Rick",1947-05-21,F,ES,La Rioja
